source_csv: Logit改进5_系数OR.csv
rows: 67
cols: 14
columns:
- model_id
- sample_scope
- term
- coef
- std_err
- z
- p_value
- ci_lower
- ci_upper
- odds_ratio
- or_ci_lower
- or_ci_upper
- marginal_effect
- abs_coef

[data_tsv]
model_id	sample_scope	term	coef	std_err	z	p_value	ci_lower	ci_upper	odds_ratio	or_ci_lower	or_ci_upper	marginal_effect	abs_coef
M2_Q21_recommend_direct	模型2_Q21推荐意愿_不含Q20	C(C004)[T.6]	0.1862387834996426	0.4860944413529054	0.3831329216217738	0.7016212106966782	-0.7664888146371696	1.1389663816364548	1.2047098908793523	0.4646416504732526	3.123538149677969	0.0410728720585405	0.1862387834996426
M2_Q21_recommend_direct	模型2_Q21推荐意愿_不含Q20	C(C004)[T.8]	0.1763222790295611	0.5665648397635877	0.3112128862481753	0.7556387873245539	-0.9341244018137776	1.2867689598728995	1.192822418363234	0.392929763539579	3.6210678186677914	0.0388858983696344	0.1763222790295611
M2_Q21_recommend_direct	模型2_Q21推荐意愿_不含Q20	C(C003)[T.2]	0.157580985699002	0.3338736609990447	0.4719778889639723	0.6369425710417983	-0.4967993652456609	0.8119613366436651	1.1706755621214553	0.6084750528078668	2.252321217483227	0.0347527166084944	0.157580985699002
M2_Q21_recommend_direct	模型2_Q21推荐意愿_不含Q20	C(C002)[T.3]	0.1441377167601348	0.3739401523312175	0.3854566455662798	0.6998991213974033	-0.588771514182473	0.8770469477027427	1.1550431663748857	0.5550086864025179	2.4037906953076997	0.0317879546249857	0.1441377167601348
M2_Q21_recommend_direct	模型2_Q21推荐意愿_不含Q20	C(C008)[T.2]	-0.1215365548930335	0.1795576464707304	-0.6768664954229344	0.4984906636413944	-0.4734630751244406	0.2303899653383735	0.8855586812543236	0.6228415819436538	1.2590909160201855	-0.0268035222081814	0.1215365548930335
M2_Q21_recommend_direct	模型2_Q21推荐意愿_不含Q20	C(C001)[T.2]	0.0895811148108288	0.1468819921698964	0.6098849388372374	0.541938030133194	-0.1983022998196624	0.3774645294413201	1.093716046284529	0.8201218929602178	1.4585817061687532	0.0197561087886598	0.0895811148108288
M2_Q21_recommend_direct	模型2_Q21推荐意愿_不含Q20	C(C003)[T.3]	0.0708857612829557	0.2943117240845544	0.2408526588719606	0.8096693148221396	-0.5059546181506605	0.647726140716572	1.073458588331582	0.602929732949284	1.911190107056408	0.0156330585350536	0.0708857612829557
M2_Q21_recommend_direct	模型2_Q21推荐意愿_不含Q20	C(C005)[T.5]	-0.0708048147971616	0.4222233005567022	-0.1676951857081439	0.8668230838043262	-0.8983472773219288	0.7567376477276053	0.9316437174501722	0.4072421622144349	2.1313117766213714	-0.0156152066967193	0.0708048147971616
M2_Q21_recommend_direct	模型2_Q21推荐意愿_不含Q20	C(C005)[T.3]	-0.0638144583800496	0.258386860503411	-0.2469725366673869	0.804929478375222	-0.5702433990451102	0.4426144822850109	0.9381790546445984	0.5653878070981517	1.5567720554345676	-0.0140735620974128	0.0638144583800496
M2_Q21_recommend_direct	模型2_Q21推荐意愿_不含Q20	C(C002)[T.2]	0.0571132807663445	0.3801672539066422	0.1502319838950933	0.8805815927421101	-0.6880008449921685	0.8022274065248575	1.0587757425298705	0.5025798003492536	2.2305036378116814	0.012595692635439	0.0571132807663445
